Creation	Duration	State	Label	
00:29.097.881	1.60 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.207.731	2.59 ms	Active	text_model_md4_mubb_main__Op0_AneInference Prediction	
00:29.423.399	12.87 ms	Active	Neural Engine Prediction	
00:29.437.627	7.84 ms	Active	Neural Engine Prediction	
00:29.446.741	6.11 ms	Active	Neural Engine Prediction	
00:29.575.902	97.17 µs	Active	Neural Engine Prediction	
00:29.581.177	648.88 µs	Active	Neural Engine Prediction	
00:29.581.890	105.50 µs	Active	Neural Engine Prediction	
00:29.581.911	98.71 µs	Active	Neural Engine Prediction	
00:29.618.518	13.05 ms	Active	Neural Engine Prediction	
00:29.631.838	8.79 ms	Active	Neural Engine Prediction	
00:29.642.062	5.65 ms	Active	Neural Engine Prediction	
00:29.673.198	2.13 ms	Active	text_model_md4_mubb_main__Op0_AneInference Prediction	
00:29.690.613	4.98 ms	Active	text_model_md4_mubb_main__Op0_AneInference Prediction	
00:29.906.400	211.94 ms	Active	Neural Engine Prediction	
00:30.143.056	216.31 ms	Active	Neural Engine Prediction	
00:30.386.742	218.76 ms	Active	Neural Engine Prediction	
00:30.634.958	221.50 ms	Active	Neural Engine Prediction	
00:30.922.199	297.08 ms	Active	decoder_main__Op0_AneInference Prediction	
00:31.226.776	112.90 ms	Active	decoder_alpha_emoji_main__Op0_AneInference Prediction	
00:31.426.624	142.46 µs	Active	decoder_alpha_emoji_main__Op0_AneInference Prediction	
00:31.443.327	1.78 ms	Active	Neural Engine Prediction	
00:31.450.740	8.08 ms	Active	op_main_image__Op1_AneInference Prediction	
00:31.462.076	5.05 ms	Active	Neural Engine Prediction	
00:31.476.270	8.44 ms	Active	op_main_image__Op1_AneInference Prediction	
00:31.486.142	348.75 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_bridge_kmeans-8bit-cgs8_main__Op0_AneInference Prediction	
00:31.487.408	1.23 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.490.033	1.39 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.492.772	1.33 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.496.264	1.48 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.498.979	1.46 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.501.753	1.38 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.504.742	1.46 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.507.510	1.53 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.510.240	1.55 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.515.552	1.39 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.517.990	1.11 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.519.905	1.02 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.521.637	1.07 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.523.481	1.29 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.526.458	1.48 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.530.783	1.56 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.533.634	1.30 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.536.548	1.26 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.539.383	1.55 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
