Creation	Duration	State	Label	
00:15.890.526	31.95 ms	Active	Neural Engine Prediction	
00:15.904.351	60.10 ms	Active	Neural Engine Prediction	
00:15.923.792	43.20 ms	Active	Neural Engine Prediction	
00:15.965.139	47.53 ms	Active	Neural Engine Prediction	
00:15.969.833	45.11 ms	Active	Neural Engine Prediction	
00:16.013.199	46.20 ms	Active	Neural Engine Prediction	
00:16.017.174	44.26 ms	Active	Neural Engine Prediction	
00:16.060.305	44.56 ms	Active	Neural Engine Prediction	
00:16.063.851	42.99 ms	Active	Neural Engine Prediction	
00:16.105.416	46.84 ms	Active	Neural Engine Prediction	
00:16.109.136	45.21 ms	Active	Neural Engine Prediction	
00:16.152.689	32.25 ms	Active	Neural Engine Prediction	
00:16.157.472	54.87 ms	Active	Neural Engine Prediction	
00:16.186.885	26.37 ms	Active	Neural Engine Prediction	
00:16.213.534	1.07 ms	Active	Neural Engine Prediction	
00:16.213.694	1.98 ms	Active	Neural Engine Prediction	
00:16.216.007	767.17 µs	Active	Neural Engine Prediction	
00:16.216.296	1.57 ms	Active	Neural Engine Prediction	
00:16.216.999	2.03 ms	Active	Neural Engine Prediction	
00:16.219.167	1.09 ms	Active	Neural Engine Prediction	
00:16.219.484	2.37 ms	Active	Neural Engine Prediction	
00:16.221.480	1.41 ms	Active	Neural Engine Prediction	
00:16.222.046	2.39 ms	Active	Neural Engine Prediction	
00:16.224.074	1.87 ms	Active	Neural Engine Prediction	
00:16.228.005	28.97 ms	Active	Neural Engine Prediction	
00:16.232.302	52.32 ms	Active	Neural Engine Prediction	
00:16.258.174	27.65 ms	Active	Neural Engine Prediction	
00:16.287.889	1.43 ms	Active	Neural Engine Prediction	
00:16.288.477	2.37 ms	Active	Neural Engine Prediction	
00:16.290.535	1.80 ms	Active	Neural Engine Prediction	
00:16.293.550	1.02 ms	Active	Neural Engine Prediction	
00:16.295.717	27.80 ms	Active	Neural Engine Prediction	
00:16.296.379	28.53 ms	Active	Neural Engine Prediction	
00:16.324.502	1.92 ms	Active	Neural Engine Prediction	
00:16.326.962	27.30 ms	Active	Neural Engine Prediction	
00:16.327.867	27.66 ms	Active	Neural Engine Prediction	
00:16.355.304	1.71 ms	Active	Neural Engine Prediction	
00:16.356.811	1.69 ms	Active	Neural Engine Prediction	
00:16.358.252	1.72 ms	Active	Neural Engine Prediction	
00:16.359.725	1.71 ms	Active	Neural Engine Prediction	
00:16.361.166	1.72 ms	Active	Neural Engine Prediction	
00:16.362.619	1.74 ms	Active	Neural Engine Prediction	
00:16.364.110	1.74 ms	Active	Neural Engine Prediction	
00:16.365.574	1.46 ms	Active	Neural Engine Prediction	
00:16.367.187	1.21 ms	Active	Neural Engine Prediction	
00:16.369.431	27.26 ms	Active	Neural Engine Prediction	
00:16.370.567	54.85 ms	Active	Neural Engine Prediction	
00:16.397.826	28.76 ms	Active	Neural Engine Prediction	
00:16.427.401	1.07 ms	Active	Neural Engine Prediction	
00:16.428.867	1.07 ms	Active	Neural Engine Prediction	
00:16.429.816	1.37 ms	Active	Neural Engine Prediction	
00:16.433.084	1.53 ms	Active	Neural Engine Prediction	
00:16.434.771	27.84 ms	Active	Neural Engine Prediction	
00:16.437.334	52.81 ms	Active	Neural Engine Prediction	
00:16.463.922	27.43 ms	Active	Neural Engine Prediction	
00:16.491.579	1.18 ms	Active	Neural Engine Prediction	
00:16.494.243	1.18 ms	Active	Neural Engine Prediction	
00:16.494.645	2.05 ms	Active	Neural Engine Prediction	
00:16.496.742	1.28 ms	Active	Neural Engine Prediction	
00:16.498.010	1.28 ms	Active	Neural Engine Prediction	
00:16.499.426	1.10 ms	Active	Neural Engine Prediction	
00:16.501.760	1.04 ms	Active	Neural Engine Prediction	
00:16.502.562	27.58 ms	Active	Neural Engine Prediction	
00:16.504.840	53.47 ms	Active	Neural Engine Prediction	
00:16.531.979	27.51 ms	Active	Neural Engine Prediction	
00:16.559.421	1.30 ms	Active	Neural Engine Prediction	
00:16.561.074	1.15 ms	Active	Neural Engine Prediction	
00:16.562.677	1.20 ms	Active	Neural Engine Prediction	
00:16.563.824	1.26 ms	Active	Neural Engine Prediction	
00:16.565.360	1.09 ms	Active	Neural Engine Prediction	
00:16.566.418	1.29 ms	Active	Neural Engine Prediction	
00:16.567.751	1.26 ms	Active	Neural Engine Prediction	
00:16.569.001	1.23 ms	Active	Neural Engine Prediction	
00:16.570.357	1.10 ms	Active	Neural Engine Prediction	
00:16.573.821	28.63 ms	Active	Neural Engine Prediction	
00:16.574.820	55.00 ms	Active	Neural Engine Prediction	
00:16.603.694	27.32 ms	Active	Neural Engine Prediction	
00:16.631.062	1.24 ms	Active	Neural Engine Prediction	
00:16.633.632	1.15 ms	Active	Neural Engine Prediction	
00:16.635.985	27.66 ms	Active	Neural Engine Prediction	
00:16.636.111	28.77 ms	Active	Neural Engine Prediction	
00:16.665.309	1.13 ms	Active	Neural Engine Prediction	
00:16.666.891	1.10 ms	Active	Neural Engine Prediction	
00:16.668.431	1.11 ms	Active	Neural Engine Prediction	
00:16.669.377	1.38 ms	Active	Neural Engine Prediction	
00:16.672.129	1.07 ms	Active	Neural Engine Prediction	
00:16.673.644	27.39 ms	Active	Neural Engine Prediction	
00:16.675.441	54.34 ms	Active	Neural Engine Prediction	
00:16.703.340	27.61 ms	Active	Neural Engine Prediction	
00:16.730.898	1.26 ms	Active	Neural Engine Prediction	
00:16.732.379	1.13 ms	Active	Neural Engine Prediction	
00:16.733.561	1.16 ms	Active	Neural Engine Prediction	
00:16.735.593	1.06 ms	Active	Neural Engine Prediction	
00:16.736.126	1.75 ms	Active	Neural Engine Prediction	
00:16.739.146	1.12 ms	Active	Neural Engine Prediction	
00:16.740.149	27.53 ms	Active	Neural Engine Prediction	
00:16.741.635	27.23 ms	Active	Neural Engine Prediction	
00:16.769.323	1.13 ms	Active	Neural Engine Prediction	
00:16.770.252	1.42 ms	Active	Neural Engine Prediction	
00:16.771.952	1.12 ms	Active	Neural Engine Prediction	
00:16.774.130	27.80 ms	Active	Neural Engine Prediction	
00:16.774.410	28.73 ms	Active	Neural Engine Prediction	
00:16.805.534	1.49 ms	Active	Neural Engine Prediction	
00:16.807.408	1.11 ms	Active	Neural Engine Prediction	
00:16.808.606	1.12 ms	Active	Neural Engine Prediction	
00:16.810.797	1.27 ms	Active	Neural Engine Prediction	
00:16.812.046	27.48 ms	Active	Neural Engine Prediction	
00:16.814.942	53.93 ms	Active	Neural Engine Prediction	
00:16.840.910	29.18 ms	Active	Neural Engine Prediction	
00:16.870.662	1.16 ms	Active	Neural Engine Prediction	
00:16.871.495	1.53 ms	Active	Neural Engine Prediction	
00:16.874.649	1.18 ms	Active	Neural Engine Prediction	
00:16.875.956	1.10 ms	Active	Neural Engine Prediction	
00:16.877.847	1.05 ms	Active	Neural Engine Prediction	
00:16.878.354	1.76 ms	Active	Neural Engine Prediction	
00:16.881.159	27.11 ms	Active	Neural Engine Prediction	
00:16.885.279	52.20 ms	Active	Neural Engine Prediction	
00:16.911.297	27.35 ms	Active	Neural Engine Prediction	
00:16.940.917	1.63 ms	Active	Neural Engine Prediction	
00:16.941.931	1.78 ms	Active	Neural Engine Prediction	
00:16.945.506	1.31 ms	Active	Neural Engine Prediction	
00:16.946.585	1.37 ms	Active	Neural Engine Prediction	
00:16.951.136	1.47 ms	Active	Neural Engine Prediction	
00:16.957.403	29.44 ms	Active	Neural Engine Prediction	
00:16.958.991	55.82 ms	Active	Neural Engine Prediction	
00:16.989.588	26.30 ms	Active	Neural Engine Prediction	
00:17.017.142	1.03 ms	Active	Neural Engine Prediction	
00:17.018.712	1.07 ms	Active	Neural Engine Prediction	
00:17.021.199	1.06 ms	Active	Neural Engine Prediction	
00:17.022.682	1.04 ms	Active	Neural Engine Prediction	
00:17.025.441	1.29 ms	Active	Neural Engine Prediction	
00:17.026.761	1.05 ms	Active	Neural Engine Prediction	
00:17.034.066	28.17 ms	Active	Neural Engine Prediction	
00:17.035.401	54.24 ms	Active	Neural Engine Prediction	
00:17.064.840	25.85 ms	Active	Neural Engine Prediction	
00:17.092.027	1.13 ms	Active	Neural Engine Prediction	
00:17.093.489	1.02 ms	Active	Neural Engine Prediction	
00:17.095.963	1.18 ms	Active	Neural Engine Prediction	
00:17.097.380	1.12 ms	Active	Neural Engine Prediction	
00:17.100.513	1.52 ms	Active	Neural Engine Prediction	
00:17.101.571	1.51 ms	Active	Neural Engine Prediction	
00:17.104.995	1.22 ms	Active	Neural Engine Prediction	
00:17.105.878	1.38 ms	Active	Neural Engine Prediction	
00:17.111.984	27.82 ms	Active	Neural Engine Prediction	
00:17.114.052	52.83 ms	Active	Neural Engine Prediction	
00:17.142.678	25.26 ms	Active	Neural Engine Prediction	
00:17.171.947	1.42 ms	Active	Neural Engine Prediction	
00:17.172.535	1.90 ms	Active	Neural Engine Prediction	
00:17.176.443	1.47 ms	Active	Neural Engine Prediction	
00:17.177.554	1.42 ms	Active	Neural Engine Prediction	
00:17.181.949	1.63 ms	Active	Neural Engine Prediction	
00:17.185.837	28.16 ms	Active	Neural Engine Prediction	
00:17.193.012	48.22 ms	Active	Neural Engine Prediction	
00:17.216.813	25.49 ms	Active	Neural Engine Prediction	
00:17.249.733	1.67 ms	Active	Neural Engine Prediction	
00:17.250.588	1.88 ms	Active	Neural Engine Prediction	
00:17.256.461	27.76 ms	Active	Neural Engine Prediction	
00:17.260.301	51.52 ms	Active	Neural Engine Prediction	
00:17.287.328	25.55 ms	Active	Neural Engine Prediction	
00:17.318.264	1.45 ms	Active	Neural Engine Prediction	
00:17.322.753	1.42 ms	Active	Neural Engine Prediction	
00:17.322.891	28.39 ms	Active	Neural Engine Prediction	
00:17.327.201	25.17 ms	Active	Neural Engine Prediction	
